"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",100.4951,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",100.4669,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",100.3663,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.2617,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.2176,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.2744,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.363,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.427,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.4828,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.5308,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.5606,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.5583,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.5271,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.5045,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.4923,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.4731,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.4391,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.4116,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.3887,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.3189,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2706,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.2689,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.3215,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.4028,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4659,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.495,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.5003,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.4954,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.4778,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.4897,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.5166,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5585,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.5856,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.5951,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.5945,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5807,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.564,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5665,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5396,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.4644,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.3793,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.3618,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.3533,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.3246,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.2438,
"IDN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.0653,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-05",95.26309,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-06",95.27221,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-07",95.745,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-08",96.16069,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-09",95.90331,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-10",94.8103,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-11",93.72581,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2008-12",93.39309,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-01",93.71938,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-02",94.45454,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-03",95.42776,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.644,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.57116,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.95435,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.74508,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.39463,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.07851,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-10",96.68484,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-11",96.34171,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2009-12",96.31364,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-01",96.63792,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.29281,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.02445,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.57913,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.95384,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.19964,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.31313,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.48559,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.79903,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.0112,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.2795,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.4773,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.713,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.0136,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.1904,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.3111,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.4676,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",101.6757,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",101.5118,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",101.1153,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.8156,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.4795,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.4738,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",100.6537,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",100.8145,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",100.852,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.6723,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.365,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.2768,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.1008,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.76597,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.15464,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.52349,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.20515,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.4871,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.98694,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.4788,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.72736,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.74715,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.8596,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.062,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.153,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1748,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.88129,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.49676,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.5683,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.61865,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.22906,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.66797,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.43182,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.92337,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.60133,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.67722,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.40656,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.16425,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.93427,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.61994,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.03621,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",97.49559,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",97.13567,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",96.91649,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",96.67487,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",96.30968,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",96.15926,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",96.1103,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",96.08788,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",95.73093,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",95.16154,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",94.73086,
"TUR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",94.80751,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.3833,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-06",100.1007,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.8961,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.76632,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.57291,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.12786,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.65208,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.33688,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.13499,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.03159,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.92591,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.94447,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.1934,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.59617,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.99825,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.39371,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.68893,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.8814,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.0074,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.1044,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.1839,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.2678,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.3412,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.49,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.551,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.7253,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.9873,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.2083,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.3368,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.3867,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.3311,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.2516,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.2939,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.3389,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.3251,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.2364,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.1382,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-06",101.0231,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.7434,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.2808,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.7281,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.29859,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.09487,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.04131,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.15403,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.29623,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.5073,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.72804,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.81052,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.68385,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.45947,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.18236,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.01115,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.03142,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.1177,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.2776,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.53243,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.76837,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.84603,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.74008,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.59411,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.42897,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.355,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.53843,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.73407,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.8309,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.79998,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.68596,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.60486,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.58202,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.57796,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.55537,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.51635,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.4697,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.33752,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.14534,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.01076,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.97116,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.97475,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.95321,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.97282,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.02399,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.10114,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.11829,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.1081,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.08316,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.04626,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.99319,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.87231,
"AUT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.69292,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.43935,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.31985,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.04377,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.97006,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.96176,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.80985,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.52811,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.29808,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.27327,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.2203,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.27584,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.68131,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.10652,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.58124,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.0063,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.2362,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.2425,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.1549,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.1434,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.0923,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.88188,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.55119,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.33328,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.22191,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.15755,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.2662,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.38248,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.38667,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.32722,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.25736,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.16727,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.03793,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.89944,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.88079,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.87076,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.85497,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.87814,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.78934,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.50523,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.17852,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.8772,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.68842,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.65372,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.51208,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.48283,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.64314,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.59124,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.17752,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",96.77919,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",96.59982,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",96.7016,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",96.72309,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",96.70065,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",96.68082,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",96.61551,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.68415,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",96.80196,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",96.9333,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.1012,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.47889,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.15817,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.12195,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.74002,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.98596,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.93049,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.75016,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.59184,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.59389,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.75798,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.0584,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.5487,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0132,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1935,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.0715,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8327,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.5585,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.3216,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.1735,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.1749,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.4479,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.0156,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.593,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.8306,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.7241,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.5042,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.3292,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.2182,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.4017,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.8273,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.3581,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.99606,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.69869,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.47285,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.45066,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.23153,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.5545,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",95.97507,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",95.51907,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",95.1538,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",94.89471,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",94.90582,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",95.21689,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",95.62799,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.15713,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",96.32808,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",96.50776,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",96.94052,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",97.3517,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.51435,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",97.75327,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.16821,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.41898,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.59914,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.88876,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.15761,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.2535,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.16695,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.7547,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.07909,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.45913,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",97.13446,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",97.12677,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",97.34762,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",97.83498,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.36378,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.47639,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.4831,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.33805,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.17435,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.18427,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.32526,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.53886,
